"state_name","district_name","area_sq_km","perimeter_km","bbox_xmin","bbox_ymin","bbox_xmax","bbox_ymax","centroid_lon","centroid_lat","num_vertices","compactness"
"A & N Islands","Nicobars",1709.75312731533,574.455285811863,68.1777726,6.75364249282594,97.4099612,37.0883417917111,93.6038840408256,7.493418076367,204,0.0651074687180192
"A & N Islands","North And Middle Andaman",3398.08042855987,1025.0037576112,68.1777726,6.75364249282594,97.4099612,37.0883417917111,92.8678083552946,12.8406029481464,567,0.0406436406519563
"A & N Islands","South Andamans",2472.33782589235,809.615584521647,68.1777726,6.75364249282594,97.4099612,37.0883417917111,92.6441444000139,11.5155518499784,339,0.0473979936688222
"Andhra Pradesh","Alluri Sitharama Raju",12680.2872629163,932.606960972995,68.1777726,6.75364249282594,97.4099612,37.0883417917111,82.1286094069827,17.8355458146037,239,0.183206826059775
"Andhra Pradesh","Anakapalli",4039.76605128229,397.452200632349,68.1777726,6.75364249282594,97.4099612,37.0883417917111,82.7957072580155,17.6612493619838,97,0.321363291808852
"Andhra Pradesh","Anantapur",10167.0048876302,618.800165981798,68.1777726,6.75364249282594,97.4099612,37.0883417917111,77.4068985723952,14.7827622062978,140,0.333658392654368
"Andhra Pradesh","Annamayya",8982.95086742115,626.665026531811,68.1777726,6.75364249282594,97.4099612,37.0883417917111,78.8328573004771,13.9240600786835,140,0.287447127169402
"Andhra Pradesh","Bapatla",3905.76768129834,469.279911155316,68.1777726,6.75364249282594,97.4099612,37.0883417917111,80.3724176191745,15.9375623761149,109,0.2228703754421
"Andhra Pradesh","Chittoor",6672.95033571834,858.213204662781,68.1777726,6.75364249282594,97.4099612,37.0883417917111,78.8937814918751,13.2271359999762,250,0.113851136905074
"Andhra Pradesh","East Godavari",2577.72218215945,414.551351640092,68.1777726,6.75364249282594,97.4099612,37.0883417917111,81.7256062190512,17.0391966208569,98,0.188490428546714
"Andhra Pradesh","Eluru",6616.94461618706,709.092693573004,68.1777726,6.75364249282594,97.4099612,37.0883417917111,81.193682371651,16.9706612340334,167,0.165371757798435
"Andhra Pradesh","Guntur",2427.35400953271,294.868783030967,68.1777726,6.75364249282594,97.4099612,37.0883417917111,80.4677398313321,16.284046247536,75,0.350820843525677
"Andhra Pradesh","Kakinada",3056.98511007772,380.15177649776,68.1777726,6.75364249282594,97.4099612,37.0883417917111,82.2511414735946,17.1674013258072,94,0.265820908959313
"Andhra Pradesh","Konaseema",2416.23940086946,322.102595888595,68.1777726,6.75364249282594,97.4099612,37.0883417917111,81.9834204477957,16.6442281143912,75,0.292658657589624
"Andhra Pradesh","Krishna",3843.08839796875,460.183245236416,68.1777726,6.75364249282594,97.4099612,37.0883417917111,80.9941009154421,16.2688753571594,97,0.22804924212047
"Andhra Pradesh","Kurnool",7951.72527213584,485.369211877529,68.1777726,6.75364249282594,97.4099612,37.0883417917111,77.5397325731898,15.5997655147544,101,0.424157139907956
"Andhra Pradesh","Nandyal",9725.64364421154,623.846234496444,68.1777726,6.75364249282594,97.4099612,37.0883417917111,78.376734299743,15.475566521138,121,0.314031418207559
"Andhra Pradesh","Ntr",3284.9111447043,410.489702957858,68.1777726,6.75364249282594,97.4099612,37.0883417917111,80.4617506579473,16.8232313323218,81,0.244979055428955
"Andhra Pradesh","Palnadu",7297.71788811162,568.476911316262,68.1777726,6.75364249282594,97.4099612,37.0883417917111,79.8111990768157,16.3616535261151,118,0.283773132043735
"Andhra Pradesh","Parvathipuram Manyam",3589.73184153384,521.056611095615,68.1777726,6.75364249282594,97.4099612,37.0883417917111,83.4861730148467,18.7486326463297,152,0.166150652160811
"Andhra Pradesh","Prakasam",14244.3504649295,681.316311985191,68.1777726,6.75364249282594,97.4099612,37.0883417917111,79.3925154850376,15.6143295482136,123,0.385615907034317
"Andhra Pradesh","Spsr Nellore",10411.7907350716,499.048365079057,68.1777726,6.75364249282594,97.4099612,37.0883417917111,79.6868844078269,14.6896207290635,89,0.525351553026344
"Andhra Pradesh","Sri Sathya Sai",8968.38297438897,840.111517047494,68.1777726,6.75364249282594,97.4099612,37.0883417917111,77.7612488036512,14.1359390613201,198,0.159679856119682
"Andhra Pradesh","Srikakulam",4438.31248020747,512.022661361679,68.1777726,6.75364249282594,97.4099612,37.0883417917111,84.1174646451525,18.5855310491005,108,0.21274010748032
"Andhra Pradesh","Tirupati",8498.53382975965,656.703027829329,68.1777726,6.75364249282594,97.4099612,37.0883417917111,79.7169406894736,13.7529199696897,153,0.247637171116554
"Andhra Pradesh","Visakhapatanam",999.135260375307,176.596863364579,68.1777726,6.75364249282594,97.4099612,37.0883417917111,83.2889010471399,17.8207551943804,36,0.402594816341323
"Andhra Pradesh","Vizianagaram",3942.1794137386,459.532900741054,68.1777726,6.75364249282594,97.4099612,37.0883417917111,83.413451060619,18.2790038133234,122,0.234591908543362
"Andhra Pradesh","West Godavari",2120.67760757383,273.245447993473,68.1777726,6.75364249282594,97.4099612,37.0883417917111,81.5933830979924,16.5945780478046,62,0.356926376581547
"Andhra Pradesh","Y.s.r.",10120.5704115251,590.257117691299,68.1777726,6.75364249282594,97.4099612,37.0883417917111,78.653076570406,14.6583886764294,115,0.365033219819813
"Arunachal Pradesh","Anjaw",6038.35291296905,363.430007363094,68.1777726,6.75364249282594,97.4099612,37.0883417917111,96.8489646909659,28.0706781542138,59,0.574495710181736
"Arunachal Pradesh","Changlang",5108.85591593064,502.283714123104,68.1777726,6.75364249282594,97.4099612,37.0883417917111,96.3345946406954,27.3600263880333,86,0.254469258674864
