"state_name","district_name","area_sq_km","perimeter_km","bbox_xmin","bbox_ymin","bbox_xmax","bbox_ymax","centroid_lon","centroid_lat","num_vertices","compactness"
"Andaman and Nicobar Islands","Nicobars",1681.86940299905,552.050828385834,68.1632453,6.75541679282425,97.3941649,37.0883417917111,93.6219383204069,7.48998042643962,148,0.0693496066436151
"Andaman and Nicobar Islands","North & Middle Andaman",3433.8120232327,873.141798417506,68.1632453,6.75541679282425,97.3941649,37.0883417917111,92.8737963915218,12.8299074346785,388,0.0566000510716724
"Andaman and Nicobar Islands","South Andaman",2487.5373013597,771.274474938768,68.1632453,6.75541679282425,97.3941649,37.0883417917111,92.6456294889511,11.4761405198931,258,0.0525486481897328
"Andhra Pradesh","Anantapur",19155.7615091082,1182.05162894144,68.1632453,6.75541679282425,97.3941649,37.0883417917111,77.5742907646438,14.4793299531283,269,0.172280607215642
"Andhra Pradesh","Chittoor",14989.2609449664,997.094041272062,68.1632453,6.75541679282425,97.3941649,37.0883417917111,79.0070644919151,13.4641423443711,269,0.189460135021387
"Andhra Pradesh","East Godavari",10834.2409415054,676.354492379778,68.1632453,6.75541679282425,97.3941649,37.0883417917111,82.0093168501784,17.1882629188832,134,0.297618275324784
"Andhra Pradesh","Guntur",11380.12417368,689.001804026406,68.1632453,6.75541679282425,97.3941649,37.0883417917111,80.0804068347286,16.2926883051127,127,0.301242433197117
"Andhra Pradesh","Krishna",8769.94326525375,744.918904311731,68.1632453,6.75541679282425,97.3941649,37.0883417917111,80.7997971137367,16.5540942213187,150,0.198604304133213
"Andhra Pradesh","Kurnool",17691.3973083711,793.931442414908,68.1632453,6.75541679282425,97.3941649,37.0883417917111,78.0019703095988,15.5306916154281,145,0.352700435739488
"Andhra Pradesh","Prakasam",17637.7517138515,738.787732294488,68.1632453,6.75541679282425,97.3941649,37.0883417917111,79.518252694051,15.6153288671886,133,0.406081998909401
"Andhra Pradesh","Sri Potti Sriramulu Nellore",13237.8509945653,603.049701615824,68.1632453,6.75541679282425,97.3941649,37.0883417917111,79.7410538416663,14.4165156865166,111,0.457426307942057
"Andhra Pradesh","Srikakulam",5885.74321772629,570.133665027373,68.1632453,6.75541679282425,97.3941649,37.0883417917111,84.0280287265157,18.5986607198975,137,0.227540025933106
"Andhra Pradesh","Visakhapatnam",11596.440227766,794.727006432037,68.1632453,6.75541679282425,97.3941649,37.0883417917111,82.6951896495785,17.8940953416605,184,0.230727103941612
"Andhra Pradesh","Vizianagaram",6150.90625614026,642.63985893176,68.1632453,6.75541679282425,97.3941649,37.0883417917111,83.3869042903169,18.4731354545341,179,0.187160266500296
"Andhra Pradesh","West Godavari",7760.50960504866,468.861893889677,68.1632453,6.75541679282425,97.3941649,37.0883417917111,81.3999176408663,16.8882317646339,80,0.443619093275776
"Andhra Pradesh","Y.S.R.",15305.2999025948,694.120742969735,68.1632453,6.75541679282425,97.3941649,37.0883417917111,78.7818804638441,14.4617990989691,124,0.399191846254953
"Arunachal Pradesh","Anjaw",7154.23528867424,393.534151173312,68.1632453,6.75541679282425,97.3941649,37.0883417917111,96.8071438755875,28.1087806121155,59,0.580508027517989
"Arunachal Pradesh","Changlang",4924.95731014531,494.628753624477,68.1632453,6.75541679282425,97.3941649,37.0883417917111,96.3583023527912,27.3697125714844,69,0.252961027287007
"Arunachal Pradesh","Dibang Valley",9184.61906037232,475.250116352921,68.1632453,6.75541679282425,97.3941649,37.0883417917111,95.9288203623453,28.8680864602391,86,0.511006646133976
"Arunachal Pradesh","East Kameng",6095.53503755959,460.62583112861,68.1632453,6.75541679282425,97.3941649,37.0883417917111,92.9636987732929,27.4446327275368,70,0.361014893046822
"Arunachal Pradesh","East Siang",3707.15701519608,364.787722030542,68.1632453,6.75541679282425,97.3941649,37.0883417917111,95.1622070525493,28.1260945659162,49,0.350082514626258
"Arunachal Pradesh","Kurung Kumey",6519.7551617054,399.702160732634,68.1632453,6.75541679282425,97.3941649,37.0883417917111,93.3568232109319,28.0141595791009,60,0.512823783957894
"Arunachal Pradesh","Lohit",3912.83433730051,333.577224409261,68.1632453,6.75541679282425,97.3941649,37.0883417917111,96.1941171554195,27.8415708430923,56,0.441884271572551
"Arunachal Pradesh","Lower Dibang Valley",4096.64643977853,386.061542140024,68.1632453,6.75541679282425,97.3941649,37.0883417917111,95.8025496240236,28.2836985494964,52,0.345402332153042
"Arunachal Pradesh","Lower Subansiri",2891.04999455555,276.201448230803,68.1632453,6.75541679282425,97.3941649,37.0883417917111,93.93467813847,27.6550086845914,48,0.476226505165785
"Arunachal Pradesh","Papumpare",3775.4005879642,381.202651595235,68.1632453,6.75541679282425,97.3941649,37.0883417917111,93.5978274075339,27.2884662840142,62,0.326483379601364
"Arunachal Pradesh","Tawang",2043.3821681931,204.72443442432,68.1632453,6.75541679282425,97.3941649,37.0883417917111,91.9461611075308,27.6500002749777,31,0.612660813402337
"Arunachal Pradesh","Tirap",2070.41977884434,220.573241973702,68.1632453,6.75541679282425,97.3941649,37.0883417917111,95.4500694922615,26.9503202265696,34,0.534764561249925
"Arunachal Pradesh","Upper Siang",6553.26012588965,456.934766819594,68.1632453,6.75541679282425,97.3941649,37.0883417917111,94.9335184360107,28.8251518800423,82,0.394419941422009
"Arunachal Pradesh","Upper Subansiri",6661.79869331479,441.429808033717,68.1632453,6.75541679282425,97.3941649,37.0883417917111,93.9215157034885,28.3013324029777,71,0.429613635502236
"Arunachal Pradesh","West Kameng",5509.459846568,348.526510537459,68.1632453,6.75541679282425,97.3941649,37.0883417917111,92.4091224873427,27.3212265352662,53,0.569963769418552
"Arunachal Pradesh","West Siang",7817.33044633689,526.908498976247,68.1632453,6.75541679282425,97.3941649,37.0883417917111,94.5147921181493,28.3119159180623,82,0.353832667813789
"Assam","Baksa",2465.98339942581,370.800038411347,68.1632453,6.75541679282425,97.3941649,37.0883417917111,91.3546990547998,26.6616853174966,98,0.225382645251589
"Assam","Barpeta",2265.33882717603,320.301224189657,68.1632453,6.75541679282425,97.3941649,37.0883417917111,91.0085718331402,26.3384499512155,94,0.27747626223114
"Assam","Bongaigaon",1099.28369911424,225.660570432204,68.1632453,6.75541679282425,97.3941649,37.0883417917111,90.6209617711774,26.3574893949956,77,0.271274073435778
"Assam","Cachar",3780.45391669766,339.146459958238,68.1632453,6.75541679282425,97.3941649,37.0883417917111,92.85838524775,24.8119582469898,83,0.413027754312297
"Assam","Chirang",1917.90366519575,241.275130912861,68.1632453,6.75541679282425,97.3941649,37.0883417917111,90.6022359183243,26.658411258271,54,0.414010669269287
"Assam","Darrang",1569.06554081634,273.92667378001,68.1632453,6.75541679282425,97.3941649,37.0883417917111,92.0339033708662,26.4477879074872,78,0.262773944747407
"Assam","Dhemaji",2450.22957992642,347.404035672081,68.1632453,6.75541679282425,97.3941649,37.0883417917111,94.776753082373,27.5879918425735,58,0.25512142036823
"Assam","Dhubri",2234.9721226742,461.723901152981,68.1632453,6.75541679282425,97.3941649,37.0883417917111,90.0104496126431,26.057141920937,132,0.131739879439609
"Assam","Dibrugarh",3393.36543408527,350.484205772454,68.1632453,6.75541679282425,97.3941649,37.0883417917111,95.0562830375107,27.3651357359069,82,0.347139147271959
"Assam","Dima Hasao",4899.84854005202,388.737181120322,68.1632453,6.75541679282425,97.3941649,37.0883417917111,93.0344968038945,25.3774306730461,88,0.407455662344855
"Assam","Goalpara",1978.91740641239,273.047144981873,68.1632453,6.75541679282425,97.3941649,37.0883417917111,90.6110557966556,26.0507566837486,57,0.333551004481597
"Assam","Golaghat",3534.59122970338,436.594425328833,68.1632453,6.75541679282425,97.3941649,37.0883417917111,93.8393055819198,26.4747641074984,121,0.233019726042618
"Assam","Hailakandi",1342.15466384877,207.681635757531,68.1632453,6.75541679282425,97.3941649,37.0883417917111,92.5903895299946,24.4963772093715,40,0.391035545855596
"Assam","Jorhat",2807.38060278219,320.924819344266,68.1632453,6.75541679282425,97.3941649,37.0883417917111,94.275018530906,26.7905222668893,82,0.342534679849927
"Assam","Kamrup",2900.39526459,351.962070372469,68.1632453,6.75541679282425,97.3941649,37.0883417917111,91.4061691043913,26.1115615515907,69,0.294222122397077
"Assam","Kamrup Metropolitan",1177.47812352936,246.699855685222,68.1632453,6.75541679282425,97.3941649,37.0883417917111,91.8456506479215,26.1004847374142,54,0.24312236975292
"Assam","Karbi Anglong",10360.3610295278,830.46839583824,68.1632453,6.75541679282425,97.3941649,37.0883417917111,93.1521989638023,26.0660727898001,241,0.188772416061278
"Assam","Karimganj",1847.53556612492,212.517430287087,68.1632453,6.75541679282425,97.3941649,37.0883417917111,92.3781863678968,24.5845525067922,33,0.514059701646623
"Assam","Kokrajhar",3146.14956936581,315.681269860957,68.1632453,6.75541679282425,97.3941649,37.0883417917111,90.120367827001,26.4948130271154,83,0.396726855061277
"Assam","Lakhimpur",2996.76659530656,309.062300102306,68.1632453,6.75541679282425,97.3941649,37.0883417917111,94.1452571218737,27.1723324249415,71,0.394249106981069
"Assam","Morigaon",1487.85687217535,184.784476770928,68.1632453,6.75541679282425,97.3941649,37.0883417917111,92.2868392217517,26.2814161669917,40,0.547570509361054
"Assam","Nagaon",4027.76740029468,557.336946652498,68.1632453,6.75541679282425,97.3941649,37.0883417917111,92.838771951469,26.2247032283796,142,0.162944076999838
"Assam","Nalbari",1027.21100989304,179.329379281544,68.1632453,6.75541679282425,97.3941649,37.0883417917111,91.3860476827678,26.3719620724899,43,0.401390083757023
"Assam","Sivasagar",2639.07561243118,297.511516427785,68.1632453,6.75541679282425,97.3941649,37.0883417917111,94.8170638436494,27.0069573528572,66,0.37467449816158
"Assam","Sonitpur",5205.03390814271,402.673650098288,68.1632453,6.75541679282425,97.3941649,37.0883417917111,92.9354617486972,26.780162097281,70,0.403391742777237
"Assam","Tinsukia",3786.00055608348,333.38166257882,68.1632453,6.75541679282425,97.3941649,37.0883417917111,95.6227892750997,27.5781046218277,73,0.428062438598673
"Assam","Udalguri",2043.58558824128,316.930806263269,68.1632453,6.75541679282425,97.3941649,37.0883417917111,92.0339244285668,26.7299946503244,89,0.255666475423616
"Bihar","Araria",2774.39111014136,288.655633605311,68.1632453,6.75541679282425,97.3941649,37.0883417917111,87.3644263504928,26.1949516747185,76,0.418424853171848
"Bihar","Arwal",509.229091131375,145.021142476541,68.1632453,6.75541679282425,97.3941649,37.0883417917111,84.6527131450271,25.1728064842507,36,0.304270904590993
"Bihar","Aurangabad",3286.94221139969,296.396971537376,68.1632453,6.75541679282425,97.3941649,37.0883417917111,84.411607871154,24.7911276189876,73,0.470169452394925
"Bihar","Banka",3038.01595775224,261.474810399227,68.1632453,6.75541679282425,97.3941649,37.0883417917111,86.8402748215363,24.852648042017,62,0.55839330332851
"Bihar","Begusarai",1931.99365023156,273.910938505677,68.1632453,6.75541679282425,97.3941649,37.0883417917111,86.132142869771,25.494752490425,76,0.323591277707277
"Bihar","Bhagalpur",2559.36906589579,289.410879409067,68.1632453,6.75541679282425,97.3941649,37.0883417917111,87.0865923872641,25.2683954850175,71,0.383983952545564
"Bihar","Bhojpur",2430.50705431055,236.96437156213,68.1632453,6.75541679282425,97.3941649,37.0883417917111,84.5420661051782,25.4743373432033,59,0.543927032865866
"Bihar","Buxar",1658.98567852446,198.089946381923,68.1632453,6.75541679282425,97.3941649,37.0883417917111,84.0965528838491,25.4852014007474,51,0.531285094935053
"Bihar","Darbhanga",2518.15285420933,327.510529557794,68.1632453,6.75541679282425,97.3941649,37.0883417917111,86.0557559888815,26.0856228695168,99,0.295013179485488
"Bihar","Gaya",4970.66634579481,475.189679199451,68.1632453,6.75541679282425,97.3941649,37.0883417917111,84.9366804836483,24.6968596138264,139,0.276624395124687
"Bihar","Gopalganj",2051.35393669523,277.462408290356,68.1632453,6.75541679282425,97.3941649,37.0883417917111,84.3760379021401,26.4442475944585,60,0.3348437215768
"Bihar","Jamui",3074.33656697619,324.006550612595,68.1632453,6.75541679282425,97.3941649,37.0883417917111,86.2942909809269,24.7836160180412,81,0.368004978011124
"Bihar","Jehanabad",1048.24823279407,179.390018547302,68.1632453,6.75541679282425,97.3941649,37.0883417917111,84.9949991667319,25.1504538214233,58,0.409333655026473
"Bihar","Kaimur (Bhabua)",3375.08594121264,279.774998268919,68.1632453,6.75541679282425,97.3941649,37.0883417917111,83.6078514707915,24.9927880915556,73,0.541847278616405
"Bihar","Katihar",3039.473102582,335.279814617702,68.1632453,6.75541679282425,97.3941649,37.0883417917111,87.6420542938581,25.5484411919308,95,0.339776511516804
"Bihar","Khagaria",1481.68691219096,221.336792002765,68.1632453,6.75541679282425,97.3941649,37.0883417917111,86.60351054985,25.5108036011287,61,0.380066058112009
"Bihar","Kishanganj",1983.46854799149,281.040250251163,68.1632453,6.75541679282425,97.3941649,37.0883417917111,87.9436474321549,26.2933021516545,70,0.315571762378118
"Bihar","Lakhisarai",1214.36097337039,170.610306074944,68.1632453,6.75541679282425,97.3941649,37.0883417917111,86.139663178364,25.1600401675932,41,0.524260504903112
"Bihar","Madhepura",1794.4088361499,262.540543869252,68.1632453,6.75541679282425,97.3941649,37.0883417917111,86.9004844308286,25.8213085146794,59,0.327143655393305
"Bihar","Madhubani",3413.63353460726,340.67045719516,68.1632453,6.75541679282425,97.3941649,37.0883417917111,86.2227467983295,26.3983266395536,84,0.369622000789755
"Bihar","Munger",1409.52244375471,207.349047082353,68.1632453,6.75541679282425,97.3941649,37.0883417917111,86.5296942430502,25.2094813946487,54,0.411981554456653
"Bihar","Muzaffarpur",3175.70164306281,307.484544481466,68.1632453,6.75541679282425,97.3941649,37.0883417917111,85.3316362240733,26.1515840849559,96,0.422087971058856
"Bihar","Nalanda",2362.52606793131,291.477116621477,68.1632453,6.75541679282425,97.3941649,37.0883417917111,85.4507470061731,25.21889388473,91,0.349443964447636
"Bihar","Nawada",2482.95904958189,293.548919999057,68.1632453,6.75541679282425,97.3941649,37.0883417917111,85.5927703764291,24.8106533608536,70,0.362091597725555
"Bihar","Pashchim Champaran",5229.34240013517,374.091003647128,68.1632453,6.75541679282425,97.3941649,37.0883417917111,84.3390124393736,27.080619045387,78,0.469572240101127
"Bihar","Patna",3172.97816569729,441.88296214066,68.1632453,6.75541679282425,97.3941649,37.0883417917111,85.2268596566034,25.4536624545049,109,0.204203148695458
"Bihar","Purba Champaran",3955.53456651078,334.065311250247,68.1632453,6.75541679282425,97.3941649,37.0883417917111,84.9238565658746,26.6167364226091,94,0.445402125162815
"Bihar","Purnia",3203.2704092022,329.458484916944,68.1632453,6.75541679282425,97.3941649,37.0883417917111,87.4051808048424,25.8138146012363,87,0.370853235271778
"Bihar","Rohtas",3831.24041539783,339.426743546492,68.1632453,6.75541679282425,97.3941649,37.0883417917111,84.0286595599975,24.980375051335,50,0.417885357881266
"Bihar","Saharsa",1672.43998531924,208.834560748843,68.1632453,6.75541679282425,97.3941649,37.0883417917111,86.593133061076,25.8147699183622,56,0.481898594862647
"Bihar","Samastipur",2680.70979400226,327.648341086175,68.1632453,6.75541679282425,97.3941649,37.0883417917111,85.8675983674443,25.7742011862538,95,0.313793337402505
"Bihar","Saran",2685.47341873731,275.339512714219,68.1632453,6.75541679282425,97.3941649,37.0883417917111,84.8284144273497,25.9028535134824,63,0.445136947242154
"Bihar","Sheikhpura",659.054051357436,146.7252836938,68.1632453,6.75541679282425,97.3941649,37.0883417917111,85.8369887510472,25.1226450053642,44,0.384698933498666
"Bihar","Sheohar",439.336390936631,109.468952596262,68.1632453,6.75541679282425,97.3941649,37.0883417917111,85.3033811582747,26.496106269052,41,0.460707324168321
"Bihar","Sitamarhi",2186.4451406739,268.474473483826,68.1632453,6.75541679282425,97.3941649,37.0883417917111,85.5524143900608,26.5834420998811,75,0.38119083510135
"Bihar","Siwan",2210.86899852001,247.498399532392,68.1632453,6.75541679282425,97.3941649,37.0883417917111,84.3876446543342,26.1610605802635,59,0.453553042065574
"Bihar","Supaul",2426.69709756061,276.648307549556,68.1632453,6.75541679282425,97.3941649,37.0883417917111,86.8125788070511,26.2466244316058,69,0.398445934007038
"Bihar","Vaishali",2017.25916209309,206.753716757936,68.1632453,6.75541679282425,97.3941649,37.0883417917111,85.3718715092782,25.7633181079172,43,0.593013949856296
"Chandigarh","Chandigarh",110.770450917306,43.5507495362672,68.1632453,6.75541679282425,97.3941649,37.0883417917111,76.7813558706015,30.7296026360753,12,0.733909517644537
"Chhattisgarh","Bastar",10320.4342958239,562.727563274641,68.1632453,6.75541679282425,97.3941649,37.0883417917111,81.770947514991,19.4229523280341,120,0.409554272721558
"Chhattisgarh","Bijapur",9125.54906393857,541.975099254815,68.1632453,6.75541679282425,97.3941649,37.0883417917111,80.7925549136258,18.8545884042155,97,0.390400352665476
"Chhattisgarh","Bilaspur",8313.04591923956,541.021689000815,68.1632453,6.75541679282425,97.3941649,37.0883417917111,81.9596872854901,22.3503998257052,113,0.356895187422657
"Chhattisgarh","Dakshin Bastar Dantewada",8554.09962952976,576.73444200158,68.1632453,6.75541679282425,97.3941649,37.0883417917111,81.3842481954835,18.466958693425,111,0.323171007788208
"Chhattisgarh","Dhamtari",4105.55553248189,344.464562238227,68.1632453,6.75541679282425,97.3941649,37.0883417917111,81.8110530781074,20.5551847359962,78,0.434803164601306
"Chhattisgarh","Durg",8507.24704615361,628.263562802989,68.1632453,6.75541679282425,97.3941649,37.0883417917111,81.3552295804301,21.1948020317281,170,0.270841470500691
"Chhattisgarh","Janjgir - Champa",3876.45586130223,332.706216304307,68.1632453,6.75541679282425,97.3941649,37.0883417917111,82.7371873647593,21.9270036019916,66,0.440071128176935
"Chhattisgarh","Jashpur",5839.58684639302,431.144304495123,68.1632453,6.75541679282425,97.3941649,37.0883417917111,83.8650583031045,22.7997769070695,87,0.394772306411067
"Chhattisgarh","Kabirdham",4184.46668500684,329.125576552326,68.1632453,6.75541679282425,97.3941649,37.0883417917111,81.2240106039476,22.0923048811661,79,0.485430111946819
"Chhattisgarh","Korba",6607.66000920167,413.835592305008,68.1632453,6.75541679282425,97.3941649,37.0883417917111,82.6100496332201,22.5333828983864,85,0.484843829767325
"Chhattisgarh","Korea (Koriya)",6610.25889785689,458.258607751124,68.1632453,6.75541679282425,97.3941649,37.0883417917111,82.2360306608053,23.4695559502444,94,0.395555175074921
"Chhattisgarh","Mahasamund",4737.68255456096,437.036563432333,68.1632453,6.75541679282425,97.3941649,37.0883417917111,82.6114264357928,21.207312283056,99,0.311702493677474
"Chhattisgarh","Narayanpur",4219.24670515055,420.068134860707,68.1632453,6.75541679282425,97.3941649,37.0883417917111,81.0800129186275,19.5968987345936,91,0.300472898894434
"Chhattisgarh","Raigarh",7035.92140514734,582.093176069109,68.1632453,6.75541679282425,97.3941649,37.0883417917111,83.3058586980038,22.0849181143625,129,0.260943105989492
"Chhattisgarh","Raipur",12402.416576336,922.993704478455,68.1632453,6.75541679282425,97.3941649,37.0883417917111,82.1735080972908,21.0738313485963,169,0.182944223400009
"Chhattisgarh","Rajnandgaon",8071.7050160624,619.496433329367,68.1632453,6.75541679282425,97.3941649,37.0883417917111,80.8215093369549,21.0395002248796,133,0.26430022047425
"Chhattisgarh","Surguja",15749.7797128632,722.775968881882,68.1632453,6.75541679282425,97.3941649,37.0883417917111,83.2190431925374,23.3568167721545,141,0.378858415651611
"Chhattisgarh","Uttar Bastar Kanker",6905.39418537745,610.979642073946,68.1632453,6.75541679282425,97.3941649,37.0883417917111,81.1288091927164,20.1453753842163,128,0.232458193960395
"Dadra and Nagar Haveli","Dadra & Nagar Haveli",483.848286823814,177.100448576661,68.1632453,6.75541679282425,97.3941649,37.0883417917111,73.0706658518907,20.19440649451,59,0.193856224054596
"Daman and Diu","Daman",51.7776439811766,37.828843054832,68.1632453,6.75541679282425,97.3941649,37.0883417917111,72.8600385598401,20.4106900200023,12,0.454680187781033
"Daman and Diu","Diu",41.1575685301095,32.3140181682477,68.1632453,6.75541679282425,97.3941649,37.0883417917111,70.9377951336693,20.7201084616939,8,0.49531062517822
"Delhi","Central",18.0009835382083,23.6880030659077,68.1632453,6.75541679282425,97.3941649,37.0883417917111,77.220076437994,28.6468441005095,8,0.40313378635039
"Delhi","East",63.9438281011725,33.604067497839,68.1632453,6.75541679282425,97.3941649,37.0883417917111,77.2935697584055,28.6312936600614,10,0.711581747663489
"Delhi","New Delhi",33.538293107818,22.9915628808561,68.1632453,6.75541679282425,97.3941649,37.0883417917111,77.2091694028203,28.6122583721322,6,0.797285437908774
"Delhi","North",56.0564606568868,44.857970761853,68.1632453,6.75541679282425,97.3941649,37.0883417917111,77.2129745641477,28.712432477911,15,0.350071125121083
"Delhi","North East",55.1139324042151,40.3755182989963,68.1632453,6.75541679282425,97.3941649,37.0883417917111,77.2682634542463,28.7071002060474,15,0.424849432496014
"Delhi","North West",406.110100029233,91.0053325104032,68.1632453,6.75541679282425,97.3941649,37.0883417917111,77.0863659963936,28.7743213596432,23,0.616197558210352
"Delhi","South",246.906899615196,75.2137853983824,68.1632453,6.75541679282425,97.3941649,37.0883417917111,77.2285027756867,28.5046606566939,22,0.548464088647629
"Delhi","South West",436.162809451599,112.59634346219,68.1632453,6.75541679282425,97.3941649,37.0883417917111,77.0243968739583,28.5746074715513,31,0.432324573117488
"Delhi","West",132.450865934521,61.3285390244387,68.1632453,6.75541679282425,97.3941649,37.0883417917111,77.0628961719152,28.6658687949668,17,0.442526647891521
"Goa","North Goa",1681.8367442234,228.316560816546,68.1632453,6.75541679282425,97.3941649,37.0883417917111,73.981678608585,15.5499899663444,60,0.405432792514717
"Goa","South Goa",1939.93751914328,257.982071271194,68.1632453,6.75541679282425,97.3941649,37.0883417917111,74.1179932925778,15.1956558902142,61,0.366284512598608
"Gujarat","Ahmadabad",7884.78700320707,764.50254428175,68.1632453,6.75541679282425,97.3941649,37.0883417917111,72.1980975890533,22.7213923612148,198,0.169528203494961
"Gujarat","Amreli",7430.40566685682,588.148710293903,68.1632453,6.75541679282425,97.3941649,37.0883417917111,71.2511590492837,21.4228149371472,156,0.269928095752051
"Gujarat","Anand",2830.87562032556,316.091546954694,68.1632453,6.75541679282425,97.3941649,37.0883417917111,72.7822620326317,22.4546465011322,73,0.356044997679812
"Gujarat","Banaskantha",10736.3845578457,710.144101342322,68.1632453,6.75541679282425,97.3941649,37.0883417917111,72.0276222518332,24.2872032421276,171,0.267531518572689
"Gujarat","Bharuch",5055.36099323096,598.070685297517,68.1632453,6.75541679282425,97.3941649,37.0883417917111,72.9353919045562,21.7897316971938,156,0.177605743284799
"Gujarat","Bhavnagar",8291.66859954161,519.495076310921,68.1632453,6.75541679282425,97.3941649,37.0883417917111,71.8397593518568,21.6670931931718,130,0.386090333587749
"Gujarat","Dohad",3643.17608759932,317.845361879394,68.1632453,6.75541679282425,97.3941649,37.0883417917111,74.1136664318052,22.8609233503707,72,0.453166992968725
"Gujarat","Gandhinagar",2139.81027954979,319.314852722863,68.1632453,6.75541679282425,97.3941649,37.0883417917111,72.6969911140818,23.2540677498764,104,0.263722323665831
"Gujarat","Jamnagar",10782.0040236901,953.105227524634,68.1632453,6.75541679282425,97.3941649,37.0883417917111,69.9160637348426,22.2512859322708,289,0.14915150863173
"Gujarat","Junagadh",8792.07755099899,553.070353114996,68.1632453,6.75541679282425,97.3941649,37.0883417917111,70.5684249380152,21.1981659129776,128,0.361194073688143
"Gujarat","Kachchh",42565.943558557,1756.92001840079,68.1632453,6.75541679282425,97.3941649,37.0883417917111,69.947826532071,23.623312832931,502,0.173287863159096
"Gujarat","Kheda",3950.66792925393,448.349806090916,68.1632453,6.75541679282425,97.3941649,37.0883417917111,73.0147197900433,22.8753148492106,122,0.246971260537465
"Gujarat","Mahesana",4397.60456062471,468.666900227434,68.1632453,6.75541679282425,97.3941649,37.0883417917111,72.4679322390706,23.6101060555126,125,0.251592374279197
"Gujarat","Narmada",2836.36337505222,316.400234357363,68.1632453,6.75541679282425,97.3941649,37.0883417917111,73.6463990470977,21.7360536055939,81,0.356039465066382
"Gujarat","Navsari",2155.91234217017,260.937480970637,68.1632453,6.75541679282425,97.3941649,37.0883417917111,73.0977535375436,20.8118885886024,66,0.397894587746828
"Gujarat","Panchmahal",5229.71254659056,468.223201419777,68.1632453,6.75541679282425,97.3941649,37.0883417917111,73.6613286940644,22.9026095387211,113,0.299765619933121
